"sourceRow","accountNumber","sourceX","sourceY","sourceCrs","sectionCode","installationYear","installationAngleDeg","elevationM","outletCount","flowLps","metadataJson"
"1906","848","777787.530144","2457568.11841","UNKNOWN","13","2014","0","1930.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1904}"
"1277","850","778002.439627","2457140.88285","UNKNOWN","13","2010","0","1897.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1275}"
"1254","851","777916.010137","2456708.95215","UNKNOWN","13","2014","0","1929.37","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1252}"
"666","852","779913.15375","2456156.1758","UNKNOWN","8","2010","0","1921.27","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":664}"
"747","853","779327.378096","2458580.92728","UNKNOWN","8","2010","0","1934.61","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":745}"
"1141","854","778274.156872","2457273.48614","UNKNOWN","14","2014","0","1923.92","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1139}"
"1270","855","776904.220324","2457760.9828","UNKNOWN","13","2010","0","1849.49","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1268}"
"1269","856","777086.395573","2457763.99167","UNKNOWN","13","2014","0","1840.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1267}"
"1272","857","777089.44047","2457987.88437","UNKNOWN","13","2014","0","1871.9301","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1270}"
"1274","858","777239.076154","2458103.23491","UNKNOWN","13","2014","0","1882.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1272}"
"1273","860","777237.335961","2457986.1872","UNKNOWN","13","2014","0","1876.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1271}"
"1275","861","777455.539497","2457825.5067","UNKNOWN","13","2014","0","1887.1899","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1273}"
"1157","862","777663.238062","2458261.80651","UNKNOWN","14","2014","0","1933.55","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1155}"
"1276","863","777573.223607","2458020.0774","UNKNOWN","13","2014","0","1891.76","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1274}"
"1156","864","777958.313635","2458043.32611","UNKNOWN","14","2014","0","1929.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1154}"
"1158","865","777825.319337","2457764.15172","UNKNOWN","14","2014","0","1930.08","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1156}"
"1947","87","776865.451802","2450708.09163","UNKNOWN","1","","50","1897.6761","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1945,""invalid_installation_year"":""0""}"
"1165","876","778085.674873","2458603.75417","UNKNOWN","14","2014","0","1932.17","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1163}"
"1174","877","777547.605851","2458549.96692","UNKNOWN","14","2014","0","1910.66","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1172}"
"1173","879","777549.352732","2458544.5682","UNKNOWN","14","2014","0","1911.6899","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1171}"
"1263","880","777787.211783","2457435.13859","UNKNOWN","13","2014","0","1930.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1261}"
"1172","881","777314.522277","2458677.46983","UNKNOWN","14","2010","0","1903.96","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1170}"
"1163","882","777897.215987","2458438.28097","UNKNOWN","14","2014","0","1933.23","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1161}"
"1162","883","777896.52089","2458430.95501","UNKNOWN","14","2014","0","1934.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1160}"
"1166","884","778087.863844","2458614.09869","UNKNOWN","14","2014","0","1933.8101","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1164}"
"1175","885","778079.878127","2458865.50023","UNKNOWN","14","2014","0","1916.11","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1173}"
"1164","886","777991.661623","2458355.30156","UNKNOWN","14","2014","0","1930.52","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1162}"
"1161","887","777849.928072","2458271.77561","UNKNOWN","14","2014","0","1933.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1159}"
"1160","888","777956.486098","2458273.561","UNKNOWN","14","2014","0","1931.52","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1158}"
"1167","889","778135.142749","2458288.48793","UNKNOWN","14","2014","0","1931.87","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1165}"
"1168","890","778279.933328","2458298.82418","UNKNOWN","14","2014","0","1932.27","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1166}"
"1155","891","778122.939197","2458029.30251","UNKNOWN","14","2014","0","1929.77","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1153}"
"1154","892","778129.731567","2458030.30996","UNKNOWN","14","2014","0","1930.17","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1152}"
"1153","893","778355.844844","2458034.33812","UNKNOWN","14","2014","0","1931.26","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1151}"
"1152","894","778552.766653","2458049.37341","UNKNOWN","14","2014","0","1931.35","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1150}"
"1159","895","778035.151234","2457767.10951","UNKNOWN","14","2014","0","1930.3101","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1157}"
"1144","897","778443.412558","2457741.24874","UNKNOWN","14","2014","0","1928.77","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1142}"
"1142","898","778171.929858","2457497.50084","UNKNOWN","14","2014","0","1926.89","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1140}"
"1143","899","778248.778064","2457580.20555","UNKNOWN","14","2014","0","1926.5","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1141}"
"1409","9","774849.030668","2450789.38663","UNKNOWN","1","","130","1905.9338","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1407,""invalid_installation_year"":""0""}"
"1169","900","778458.463863","2458326.60686","UNKNOWN","14","2014","0","1932.3","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1167}"
"1171","901","778625.304375","2458512.20196","UNKNOWN","14","2014","0","1933.26","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1169}"
"1170","902","778640.864128","2458322.54666","UNKNOWN","14","2014","0","1930.2","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1168}"
"1918","903","778807.50706","2458200.60598","UNKNOWN","14","2014","0","1930.2","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1916}"
"1253","904","777995.38607","2456713.68827","UNKNOWN","13","2014","0","1929.15","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1251}"
"1150","905","778747.747283","2457820.47781","UNKNOWN","14","2014","0","1927.45","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1148}"
"731","906","779683.114837","2459994.18605","UNKNOWN","8","2014","0","1931.65","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":729}"
"1146","907","778630.219786","2457600.4126","UNKNOWN","14","2022","0","1926.21","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1144}"
"1147","908","778641.533623","2457411.56818","UNKNOWN","14","2014","0","1925.1","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1145}"
"1151","909","778739.479627","2458023.56077","UNKNOWN","14","2014","0","1928.84","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1149}"
"1148","910","778828.888688","2457061.08594","UNKNOWN","14","2014","0","1921.86","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1146}"
"1149","911","778814.867102","2456944.70409","UNKNOWN","14","2014","0","1920.65","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1147}"
"692","912","778997.535064","2458232.39656","UNKNOWN","8","2022","0","1916.37","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":690}"
