"sourceRow","originalAccount","normalizedAccount","field","originalValue","normalizedValue","reasonCode","reasonDescription","suggestedAction","severity"
"1896","1736","1736","account_number","1736","1736","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"77","1754","1754","account_number","1754","1754","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1952","1754","1754","account_number","1754","1754","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"78","1752","1752","account_number","1752","1752","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1897","1752","1752","account_number","1752","1752","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"82","1794","1794","account_number","1794","1794","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"97","1794","1794","account_number","1794","1794","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"89","1673","1673","account_number","1673","1673","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"147","1673","1673","account_number","1673","1673","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"90","1787","1787","account_number","1787","1787","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1951","1787","1787","account_number","1787","1787","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"94","1790","1790","account_number","1790","1790","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1949","1790","1790","account_number","1790","1790","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"98","1791","1791","account_number","1791","1791","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1900","1791","1791","account_number","1791","1791","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1953","1791","1791","account_number","1791","1791","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"108","1691","1691","account_number","1691","1691","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1891","1691","1691","account_number","1691","1691","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"140","1693","1693","account_number","1693","1693","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1892","1693","1693","account_number","1693","1693","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"145","1660","1660","account_number","1660","1660","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1909","1660","1660","account_number","1660","1660","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"164","1890","1890","account_number","1890","1890","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1902","1890","1890","account_number","1890","1890","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"175","1263","1263","account_number","1263","1263","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"601","1263","1263","account_number","1263","1263","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"178","2088","2088","account_number","2088","2088","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"224","2088","2088","account_number","2088","2088","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"235","1440","1440","account_number","1440","1440","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"321","1440","1440","account_number","1440","1440","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"268","844","844","account_number","844","844","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1271","844","844","account_number","844","844","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"274","1393","1393","account_number","1393","1393","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"324","1393","1393","account_number","1393","1393","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"308","1428","1428","account_number","1428","1428","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"311","1428","1428","account_number","1428","1428","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"312","1427","1427","account_number","1427","1427","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"327","1427","1427","account_number","1427","1427","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"318","1450","1450","account_number","1450","1450","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"328","1450","1450","account_number","1450","1450","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1517","1220","1220","account_number","1220","1220","ACCOUNT_DUPLICATE","Duplicado exacto; se importará una sola fila.","No se requiere crear un segundo hidrante.","warning"
"455","1170","1170","account_number","1170","1170","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"476","1170","1170","account_number","1170","1170","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"459","1188","1188","account_number","1188","1188","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"464","1188","1188","account_number","1188","1188","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"460","1190","1190","account_number","1190","1190","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"532","1190","1190","account_number","1190","1190","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"488","1205","1205","account_number","1205","1205","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"505","1205","1205","account_number","1205","1205","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"496","1230","1230","account_number","1230","1230","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"517","1230","1230","account_number","1230","1230","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"497","1229","1229","account_number","1229","1229","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"518","1229","1229","account_number","1229","1229","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"501","941","941","account_number","941","941","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"506","941","941","account_number","941","941","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"509","1207","1207","account_number","1207","1207","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"510","1207","1207","account_number","1207","1207","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"511","1208","1208","account_number","1208","1208","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount, flowLps.","Resolver el grupo manualmente antes de importar.","error"
"512","1208","1208","account_number","1208","1208","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount, flowLps.","Resolver el grupo manualmente antes de importar.","error"
"534","1283","1283","account_number","1283","1283","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"610","1283","1283","account_number","1283","1283","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"542","1295","1295","account_number","1295","1295","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"552","1295","1295","account_number","1295","1295","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"551","947","947","account_number","947","947","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"665","947","947","account_number","947","947","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"580","1252","1252","account_number","1252","1252","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"583","1252","1252","account_number","1252","1252","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"588","1260","1260","account_number","1260","1260","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"594","1260","1260","account_number","1260","1260","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"593","1249","1249","account_number","1249","1249","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"595","1249","1249","account_number","1249","1249","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"596","1264","1264","account_number","1264","1264","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"597","1264","1264","account_number","1264","1264","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"661","954","954","account_number","954","954","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"712","954","954","account_number","954","954","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"718","919","919","account_number","919","919","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"719","919","919","account_number","919","919","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"722","1134","1134","account_number","1134","1134","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"723","1134","1134","account_number","1134","1134","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"736","1158","1158","account_number","1158","1158","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"740","1158","1158","account_number","1158","1158","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"763","1045","1045","account_number","1045","1045","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"764","1045","1045","account_number","1045","1045","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"771","2563","2563","account_number","2563","2563","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"851","2563","2563","account_number","2563","2563","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"780","1029","1029","account_number","1029","1029","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"785","1029","1029","account_number","1029","1029","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"789","1035","1035","account_number","1035","1035","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"790","1035","1035","account_number","1035","1035","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"804","1007","1007","account_number","1007","1007","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"806","1007","1007","account_number","1007","1007","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"814","996","996","account_number","996","996","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"815","996","996","account_number","996","996","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"816","1002","1002","account_number","1002","1002","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"823","1002","1002","account_number","1002","1002","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"822","987","987","account_number","987","987","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"828","987","987","account_number","987","987","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"827","2441","2441","account_number","2441","2441","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1936","2441","2441","account_number","2441","2441","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"837","2506","2506","account_number","2506","2506","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"941","2506","2506","account_number","2506","2506","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"856","2605","2605","account_number","2605","2605","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"884","2605","2605","account_number","2605","2605","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"861","692","692","account_number","692","692","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"933","692","692","account_number","692","692","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"864","551","551","account_number","551","551","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"865","551","551","account_number","551","551","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"867","2589","2589","account_number","2589","2589","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"886","2589","2589","account_number","2589","2589","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"869","2601","2601","account_number","2601","2601","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"871","2601","2601","account_number","2601","2601","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"880","2601","2601","account_number","2601","2601","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"877","2547","2547","account_number","2547","2547","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"917","2547","2547","account_number","2547","2547","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"889","675","675","account_number","675","675","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1365","675","675","account_number","675","675","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1378","675","675","account_number","675","675","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"891","754","754","account_number","754","754","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"902","754","754","account_number","754","754","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"898","2534","2534","account_number","2534","2534","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"950","2534","2534","account_number","2534","2534","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, sectionCode, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"924","2626","2626","account_number","2626","2626","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"925","2626","2626","account_number","2626","2626","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"949","2456","2456","account_number","2456","2456","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"981","2456","2456","account_number","2456","2456","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"955","2434","2434","account_number","2434","2434","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"956","2434","2434","account_number","2434","2434","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"978","2460","2460","account_number","2460","2460","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1937","2460","2460","account_number","2460","2460","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"979","2471","2471","account_number","2471","2471","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1938","2471","2471","account_number","2471","2471","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"985","2486","2486","account_number","2486","2486","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"988","2486","2486","account_number","2486","2486","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"991","2476","2476","account_number","2476","2476","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"993","2476","2476","account_number","2476","2476","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1034","2347","2347","account_number","2347","2347","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1061","2347","2347","account_number","2347","2347","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1077","2335","2335","account_number","2335","2335","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1079","2335","2335","account_number","2335","2335","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1084","2126","2126","account_number","2126","2126","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1103","2126","2126","account_number","2126","2126","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1086","2212","2212","account_number","2212","2212","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1087","2212","2212","account_number","2212","2212","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1094","2382","2382","account_number","2382","2382","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1095","2382","2382","account_number","2382","2382","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1120","1352","1352","account_number","1352","1352","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1920","1352","1352","account_number","1352","1352","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1183","1074","1074","account_number","1074","1074","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationYear, elevationM.","Resolver el grupo manualmente antes de importar.","error"
